country,price,rating,size_of_site,total_pitches,caravns,sea,lake,river,mountain,Height,next_city,transport
France,19.0,3.0,3,35.0,,,,0.5 km,,,4,1
France,26.0,3.0,5,100.0,,,,,,,,
France,26.0,3.0,3.4,130.0,Not available,,,,,,,
France,31.0,3.0,1.6,30.0,Not available,150,10,6 km,No,380.0,14,0.1
Great Britain,24.0,3.0,,,,,On,On site,No,,,
Netherlands,18.0,3.0,,,,,On,,No,,10,0.2
Netherlands,19.0,3.0,10.5,58.0,Not available,,On,0.5 km,No,,4,5
Netherlands,16.0,3.0,6,85.0,,,,,No,,4.5,0.6
Netherlands,25.0,3.0,,15.0,Not available,On,,,No,,5,1
Netherlands,18.0,3.0,,120.0,,,On,,No,,0.5,0.4
Netherlands,17.0,3.0,4,80.0,Not available,,,,,,,
Netherlands,14.0,3.0,,25.0,,,,,,,,
Netherlands,17.0,3.0,,,,,,On site,No,,,On
Netherlands,20.0,3.0,23,80.0,Not available,,On,,No,,5,On
Netherlands,18.0,3.0,1,60.0,Not available,3,,,No,,30,0.2
Netherlands,20.0,3.0,,,,,0.4,On site,No,,,
Netherlands,31.0,3.0,7.3,140.0,Not available,,15,,No,,12,1.5
Netherlands,14.0,3.0,,65.0,,,3,,No,,15,3
Portugal,15.0,3.0,1.8,30.0,Not available,,,On site,Yes,200.0,10,8
Portugal,14.0,3.0,,,,,,On site,,,,On
Sweden,16.0,3.0,,38.0,,,0.5,0.2 km,,,80,0.2
Sweden,23.0,3.0,15,150.0,,,0.3,,No,,35,10
Sweden,14.0,3.0,,40.0,,,,0.1 km,No,,1,1
Switzerland,44.0,3.0,,80.0,Not available,,,,Yes,1411.0,20,0.5
Switzerland,10.0,3.0,,,,,,,Yes,,,
Switzerland,33.0,3.0,,20.0,Available,,,On site,Yes,1750.0,35,On
Belgium,30.0,3.0,3,85.0,,,On,,,,14,5
Belgium,20.0,3.0,,,,,,On site,No,,,On
Belgium,22.0,3.0,,,,,,On site,No,,,On
Belgium,24.0,3.0,12,500.0,,0.4,6,2.5 km,No,,12,0.3
Belgium,18.0,3.0,20,102.0,,,,,,,,
Belgium,26.0,3.0,25,450.0,Not available,,On,,No,,5,On
Belgium,17.0,3.0,7,319.0,,,,On site,No,,15,1
Belgium,16.0,3.0,3,100.0,,,,On site,Yes,,7,1
Germany,15.0,3.0,5,250.0,,,0.3,,No,,10,0.3
Germany,22.0,3.0,5,380.0,,,,On site,,,,
Luxembourg,16.0,3.0,,,,,,,,,,On
Luxembourg,26.0,3.0,,115.0,,,,1 km,Yes,,12,0.2
Luxembourg,18.0,3.0,,178.0,Not available,,,On site,,,6,0.1
Norway,24.0,3.0,27,90.0,,20,15,On site,No,,50,5
Norway,25.0,3.0,,25.0,,,15,On site,No,,12.4,0.4
Norway,34.0,3.0,,65.0,Not available,,,On site,,,18,0.5
Norway,34.0,3.0,9,250.0,,,20,2 km,No,,30,On
Poland,12.0,3.0,,,,,On,,,,,
Hungary,21.0,3.0,30,300.0,,,On,0.5 km,No,,1,2
Hungary,14.0,3.0,,90.0,,,1.5,0.5 km,No,,20,1
Turkey,10.0,3.0,"1,000",,,,5,,Yes,,0.3,0.1
Turkey,15.0,3.0,,100.0,,,,,,,,
Greece,30.0,3.0,1.1,100.0,,,,,No,,0.35,0.34
Lithuania,12.0,3.0,9,48.0,,,0.1,,No,,4,1.5
Spain,24.0,3.0,4,300.0,Not available,70,,5 km,Yes,1300.0,75,0.8
Spain,14.0,3.0,,,,,,,No,,,
Spain,32.0,3.0,13,300.0,,,,On site,Yes,,,
Spain,28.0,3.0,,246.0,,15,,,,,60,0.5
Spain,32.0,3.0,8,150.0,Not available,,20,On site,Yes,800.0,5,1
Spain,47.0,3.0,4,336.0,Not available,0.5,,,,,6,0.1
Spain,26.0,3.0,,150.0,Not available,0.4,,,,,7,On
Spain,33.0,3.0,,213.0,,On,,,,,20,20
Spain,29.0,3.0,,,,,,,,,,
Spain,20.0,3.0,18,200.0,Available,On,,,No,,5,6
Spain,15.0,3.0,1.5,124.0,,,,,,,,
Spain,21.0,3.0,,210.0,,On,,,No,,15,0.2
Romania,18.0,3.0,6,,,On,,,No,,5,0.05
Estonia,20.0,3.0,7,100.0,,On,,,No,,52,1
Iceland,12.0,3.0,,,,,,On site,Yes,,80,0.5
Italy,31.0,3.0,70,120.0,,35,,1.2 km,Yes,,40,1
Great Britain,19.0,3.0,,48.0,Not available,On,,,No,,,
France,15.0,3.0,1.8,100.0,Not available,0.7,,0.8 km,No,,15,0.1
France,22.0,3.0,4,130.0,,,,,,,,
France,11.0,3.0,,179.0,,On,,,No,5.0,,0.5
France,13.0,3.0,7,139.0,Not available,,,,No,,,
Italy,28.0,3.0,,,,,,,,,,
France,18.0,3.0,,98.0,Not available,0.8,,,,,,
Germany,14.0,3.0,,,Not available,,,On site,No,140.0,8,On
France,18.0,3.0,2,35.0,,,15,,No,,2,0.5
Belgium,21.0,3.0,2.4,100.0,,,On,20 km,,,20,3
Netherlands,19.0,3.0,,15.0,Not available,,,0.5 km,No,,,1.5
Greece,25.0,3.0,,,,,,,,,,
Netherlands,20.0,3.0,0.5,15.0,,,,,,,,
Italy,21.0,3.0,1.5,30.0,Not available,13,,,No,193.0,0.5,0.5
Great Britain,15.0,3.0,,,,,,,No,,,
Italy,28.0,3.0,4,55.0,,80,20,1 km,Yes,,7,3
Netherlands,18.0,3.0,3.5,120.0,Not available,6,6,3 km,No,,3,3
Bosnia-Herzegovina,10.0,3.0,,,,50,50,10 km,No,,30,On
Czech Republic,12.0,3.0,,,,,,0.3 km,No,,,0.5
Italy,19.0,3.0,,,,,,,,,,
Romania,10.0,3.0,0.3,80.0,,On,,,,,11,On
Italy,50.0,3.0,4.5,,Not available,0.5,,,No,,2,0.5
Great Britain,22.0,3.0,,,,3,,,No,,,1.6
Great Britain,17.0,3.0,,,Not available,,,,,,,
Poland,23.0,3.0,1,20.0,Not available,,,,,,3,1
Hungary,12.0,3.0,2,20.0,,,35,,Yes,,15,0.2
Germany,17.0,3.0,1,90.0,,,,On site,,229.0,1.5,2
Montenegro,10.0,3.0,0.2,65.0,Not available,,,0.5 km,,,,
Russia,10.0,3.0,,100.0,,,On,,,,15,
Switzerland,25.0,3.0,,,,,,,,,,
Latvia,18.0,3.0,0.35,11.0,,5,On,0.5 km,,,5,0.1
Serbia,10.0,3.0,0.12,,Not available,,,15 km,,,,
Turkey,15.0,3.0,2,70.0,Available,20,7,,No,,,0.5
Italy,18.0,3.0,3.5,95.0,Available,,,,,,,
Finland,22.0,3.0,1.65,44.0,Not available,,On,,No,,,0.5
Lithuania,16.0,3.0,0.3,20.0,,,,,,,,
Latvia,15.0,3.0,4,15.0,,,,On site,,,15,3
Russia,10.0,3.0,,5.0,Available,,,,,,,
Russia,18.0,3.0,40,67.0,Available,,,,No,,,
Germany,8.0,3.0,,8.0,,,,,No,,10,
Germany,26.0,3.0,17,100.0,,,On,,,,2,2
Italy,24.0,3.0,0.35,6.0,Available,,3,3.2 km,Yes,240.0,6,0.5
Great Britain,23.0,3.0,,16.0,,0.5,,,,,,
Germany,24.0,2.9,23,270.0,Not available,,On,On site,No,,2,1
Germany,27.0,2.9,"12,000",100.0,Not available,,,,,,,0.2
Germany,28.0,2.9,22,100.0,Not available,,On,,No,,8,8
Germany,17.0,2.9,,,,,,,,,,
Germany,17.0,2.9,2,100.0,,On,,,No,,15,1
Germany,24.0,2.9,"1,100",200.0,,,On,,No,,9,2
Germany,21.0,2.9,23,400.0,Not available,,On,,No,,30,6.5
Spain,22.0,2.9,2,100.0,Not available,On,,,,,4,On
France,27.0,2.9,,,Not available,3,,,Yes,,0.3,On
Netherlands,48.0,2.9,65,1875.0,,On,,,No,,,
Norway,24.0,2.9,130,100.0,,On,,,,,,
Switzerland,36.0,2.9,,,,,,,,,,
Italy,60.0,2.9,,342.0,Not available,,On,0.5 km,,68.0,25,1
Germany,18.0,2.9,,500.0,Not available,,On,,,,,
Italy,42.0,2.9,800,600.0,,,,On site,No,,3,3.5
Spain,28.0,2.9,2,120.0,,0.2,,,Yes,,11,1
Switzerland,27.0,2.9,,423.0,Not available,,On,,No,,20,0.1
Germany,18.0,2.9,13,300.0,Not available,,On,,,,4,0.05
Italy,35.0,2.9,400,210.0,Not available,,On,,Yes,835.0,20,0.2
Germany,21.0,2.9,,35.0,,0.2,,,,,,
Slovenia,21.0,2.9,,50.0,Not available,,On,On site,,550.0,4,1
Poland,19.0,2.9,1.5,200.0,Not available,On,,,No,4.0,On,On
France,14.0,2.9,4,96.0,,,,,,,1,
France,19.0,2.9,,,,,On,,No,,,
Austria,19.0,2.9,,74.0,,,5,On site,Yes,1000.0,90,0.1
Croatia,21.0,2.9,,90.0,,On,,,No,,10,1
Germany,25.0,2.9,15.5,600.0,Not available,,On,3 km,No,312.0,3,2.5
Germany,20.0,2.9,0.75,44.0,,10,3,0.5 km,No,,10,0.2
Netherlands,15.0,2.9,2,25.0,,2,On,,No,,11,On
Sweden,25.0,2.9,,147.0,,On,,,No,,On,0.6
Sweden,24.0,2.9,1,120.0,,On,,,,,On,0.5
Switzerland,32.0,2.9,,140.0,Not available,,On,On site,Yes,1050.0,25,On
Austria,29.0,2.9,,120.0,,,,1.5 km,No,,5,0.7
Norway,30.0,2.9,3,25.0,Not available,On,12,12 km,No,30.0,15,On
Serbia,10.0,2.9,0.5,40.0,,,,50 km,,,14,0.7
Italy,34.0,2.9,,,,On,,,No,,,On
Switzerland,33.0,2.8,3,260.0,,,On,On site,No,,8.5,1
Italy,29.0,2.8,,123.0,,,0.4,,No,,3,0.1
Germany,17.0,2.8,1.5,80.0,Not available,,,On site,Yes,,6,0.1
Germany,27.0,2.8,,50.0,Not available,,,On site,No,,4,0.1
Germany,27.0,2.8,,550.0,,On,,,,,,
Germany,20.0,2.8,2,160.0,,,4,On site,No,,4,0.5
Germany,21.0,2.8,,30.0,Not available,,On,,No,,10,6
Croatia,15.0,2.8,30,220.0,,On,,,,,3,3
Denmark,26.0,2.8,,153.0,Not available,On,,,No,10.0,24,0.1
Germany,18.0,2.8,,,Available,,,On site,,,,
North Macedonia,28.0,2.8,2,84.0,Available,,,,No,190.0,10,0.3
Hungary,16.0,2.8,2.9,116.0,,,1,,No,,50,1
Germany,20.0,2.8,2,70.0,,,On,,,,,
Germany,16.0,2.8,1,40.0,Not available,,,,,,,
Germany,33.0,2.8,,500.0,,On,,,,,,
Czech Republic,15.0,2.8,60,60.0,,,On,,No,,7,0.2
Italy,43.0,2.8,,,,0.3,,,Yes,,,On
Portugal,12.0,2.8,6.3,160.0,Not available,90,0.5,1 km,No,,15,15
Belgium,25.0,2.8,5,98.0,,,,On site,No,,10,1
Germany,20.0,2.8,,0.0,Not available,,On,2 km,,,2,4
Germany,16.0,2.8,10,200.0,,,On,5 km,No,,5,2
Croatia,19.0,2.8,,130.0,,On,,,,,,
Netherlands,35.0,2.8,16,250.0,Not available,1.2,2,2 km,No,,15,1
Germany,22.0,2.8,50,120.0,Not available,,On,,No,,5,1
Germany,12.0,2.8,3.8,40.0,Not available,,On,On site,No,,12,0.5
France,20.0,2.8,,145.0,,,0.5,,No,,,
Croatia,18.0,2.8,3,40.0,,On,,,,,7,7
Spain,40.0,2.8,100,170.0,Not available,,,,,,,
Spain,34.0,2.8,,250.0,,,,,No,600.0,2,0.5
Latvia,25.0,2.8,,100.0,Not available,On,,,,,25,1
Italy,31.0,2.8,,,,1,,,Yes,,,1
Italy,33.0,2.8,6,256.0,Not available,On,,,No,,5,0.1
Sweden,24.0,2.8,,118.0,,,On,,No,,21.3,1
Poland,20.0,2.8,2.5,150.0,,1,,2 km,No,,,1
Hungary,15.0,2.8,2,40.0,,,,,No,,5,On
Spain,16.0,2.8,4,150.0,Not available,,,0.85 km,No,,20,0.5
Spain,38.0,2.8,8,525.0,Available,0.9,,,No,20.0,35,2
Czech Republic,15.0,2.8,1,40.0,Not available,,0.5,,No,,1.5,2
Denmark,17.0,2.8,,40.0,,,0.5,,No,,36,1
France,21.0,2.8,4.5,150.0,Not available,,,On site,No,,9,9
France,34.0,2.8,6,250.0,,1,15,,,,1,0.2
France,26.0,2.8,3.5,42.0,Not available,0.5,,,,40.0,5,On
France,21.0,2.8,2,72.0,Not available,,7,,,,4,0.8
France,52.0,2.8,35,808.0,,4,On,On site,,,1,0.5
France,41.0,2.8,4.5,136.0,Not available,35,25,,No,,15,0.3
Poland,17.0,2.8,,,,,,,,,,
Hungary,15.0,2.8,1.2,50.0,,,,,Yes,,35,On
Spain,29.0,2.8,,406.0,,,,,No,,10,2
Italy,33.0,2.8,7,300.0,,,,,,,,
Italy,16.0,2.8,3.3,170.0,Not available,30,,,,,,2
Denmark,35.0,2.8,9,160.0,Not available,20,On,6 km,No,52.0,20,0.5
France,49.0,2.8,16,700.0,,9,On,,No,,4,0.1
France,20.0,2.8,,,,,0.1,,No,,,
France,15.0,2.8,2,28.0,Not available,75,20,10 km,Yes,680.0,15,5
Portugal,11.0,2.8,9,250.0,,5,1,10 km,,300.0,2,2
Sweden,22.0,2.8,,150.0,,On,,2 km,No,,50,1
Switzerland,33.0,2.8,,180.0,Not available,,On,,Yes,450.0,10,1.5
Belgium,22.0,2.8,6,78.0,Not available,,8,,Yes,,11,4
Germany,17.0,2.8,4,30.0,,,On,,No,,5,0.5
Germany,21.0,2.8,,33.0,,,,,,,,
Norway,20.0,2.8,,80.0,,On,10,0.2 km,No,,1,0.9
Norway,20.0,2.8,,80.0,,On,10,0.2 km,No,,1,0.9
Greece,20.0,2.8,1.5,70.0,,On,,1 km,No,2.0,2.5,0.3
Bulgaria,10.0,2.8,3,30.0,Available,1,,,No,120.0,1,0.3
Romania,11.0,2.8,0.5,20.0,,,,,Yes,,6,1
Poland,11.0,2.8,3,10.0,,,On,10 km,No,,7,2
Germany,16.0,2.8,,,,,,On site,Yes,,,On
Italy,32.0,2.7,4.5,250.0,Not available,On,,,,,6,0.2
Belgium,20.0,2.7,,72.0,,,,On site,No,,5,1
Germany,22.0,2.7,,430.0,Not available,On,,,No,5.0,15,1
Germany,21.0,2.7,3,180.0,Available,,On,,No,125.0,4,0.7
Czech Republic,28.0,2.7,6,180.0,,,,,,,,
Netherlands,30.0,2.7,,,,1,On,On site,No,,20,0.5
Germany,17.0,2.7,,130.0,,0.3,,,,,,
Sweden,25.0,2.7,4,70.0,,50,2,,No,,1,1
Belgium,21.0,2.7,65,300.0,,,,,No,,10,On
Germany,21.0,2.7,8,250.0,Not available,,On,,No,,10,4
Estonia,21.0,2.7,,,,1,,0.01 km,No,,,0.5
France,44.0,2.7,7,462.0,Not available,On,1,,No,,,1
Norway,35.0,2.7,70,150.0,Not available,,,,,,,
Austria,27.0,2.7,2,30.0,Not available,,20,3 km,,,8,0.1
Germany,21.0,2.7,1.5,,Available,,,,,,,
North Macedonia,20.0,2.7,100,500.0,,,On,1 km,No,,2,2
Italy,25.0,2.7,,,Available,On,,,No,,23,3
Great Britain,19.0,2.7,8,60.0,,60,2,On site,No,,5,3
Germany,33.0,2.7,7,170.0,,,,On site,Yes,541.0,7,0.1
Germany,17.0,2.7,,,,,,On site,Yes,,,0.2
Norway,29.0,2.7,,,,On,,1 km,,,,0.5
Italy,50.0,2.7,,,,On,,,,,3,3
Italy,18.0,2.7,,150.0,Not available,,On,,,,7,0.4
Italy,47.0,2.7,26,200.0,Not available,On,,,No,,10,0.5
Italy,29.0,2.7,,65.0,,,On,,,,,15
France,20.0,2.7,,,,,,,No,,,On
France,30.0,2.7,,105.0,,7,,,No,,45,0.05
France,23.0,2.7,8,196.0,,,,On site,No,,9,1.5
France,16.0,2.7,1,31.0,Not available,,,,,,,
France,24.0,2.7,1.5,50.0,,15,2,1 km,Yes,,2,
France,13.0,2.7,,,,,,On site,No,,,On
France,20.0,2.7,5,69.0,,,On,On site,No,,4,5.5
France,28.0,2.7,10,287.0,,,,,No,,8,8
France,24.0,2.7,2,40.0,,,,On site,No,,3,0.2
Netherlands,21.0,2.7,35,100.0,,,On,1 km,No,,10,10
Netherlands,16.0,2.7,,,Not available,,,,,,,
Netherlands,16.0,2.7,19,350.0,,,On,3 km,,,7,2
Netherlands,25.0,2.7,2,101.0,,,,,No,,15,20
Portugal,16.0,2.7,,,,8,,,Yes,,,
Portugal,16.0,2.7,4,700.0,Not available,2,3,1 km,,,6,1
Belgium,16.0,2.7,,,,,,On site,No,,,2
Germany,13.0,2.7,5,45.0,,,,1.5 km,Yes,,2,0.3
Germany,21.0,2.7,7,200.0,,,,,No,,15,
Norway,26.0,2.7,,,,,,0.1 km,Yes,,,
Norway,25.0,2.7,6,200.0,,60,10,On site,No,,30,1
Norway,34.0,2.7,,,,On,,,No,,,1
Italy,35.0,2.7,,,Not available,0.6,,,No,,10,0.3
Latvia,15.0,2.7,2.8,30.0,,70,,1 km,No,,1,0.1
Spain,27.0,2.7,7,425.0,,3,,,Yes,,5,0.1
Montenegro,15.0,2.7,1,,,,,,,,3,
Germany,14.0,2.7,,100.0,Available,,,On site,No,,2,0.5
Estonia,20.0,2.7,5,,,18,,On site,,,3,0.3
Poland,21.0,2.7,1,29.0,,0.25,0.05,,,,,
Italy,21.0,2.6,,120.0,,2,,2 km,No,,,
Germany,20.0,2.6,3.5,,,,5,,Yes,620.0,2.5,2.5
Germany,14.0,2.6,5,200.0,Not available,,8,5 km,No,,10,2
Germany,22.0,2.6,,190.0,,,On,,,,,
Croatia,42.0,2.6,1,,,On,,,,3.0,4,0.1
Italy,48.0,2.6,7.4,500.0,Not available,,,,,,,
Switzerland,37.0,2.6,,50.0,,,,,,,,
Germany,18.0,2.6,2.6,100.0,Not available,,On,,No,,15,5
Poland,28.0,2.6,2,50.0,Not available,,,,,,,
Germany,22.0,2.6,2.5,150.0,,,,On site,No,380.0,13,0.5
Netherlands,17.0,2.6,,,,,,,,,,
Belgium,20.0,2.6,4,120.0,,,,10 km,No,,5,On
Germany,23.0,2.6,,40.0,Not available,,On,,No,,2,On
Germany,26.0,2.6,,197.0,,,,,,,,
Bulgaria,12.0,2.6,"25,000",150.0,,200,,,Yes,,3,0.1
Belgium,20.0,2.6,12,270.0,Not available,,,,No,,7,2.3
Germany,18.0,2.6,,,,,On,,,,,
Croatia,20.0,2.6,4,25.0,,,,,,,,
Italy,44.0,2.6,12,175.0,Not available,0.3,,,No,10.0,10,0.5
France,35.0,2.6,11,130.0,,,,,No,,1,1
Romania,21.0,2.6,5.5,230.0,,,,,,,,
Portugal,17.0,2.6,5.5,900.0,,0.5,9,13 km,,,13,0.7
Germany,15.0,2.6,,,,,,On site,No,,,On
Spain,39.0,2.6,,,,,,,,,,
Portugal,50.0,2.6,81,3000.0,,10,On,30 km,No,,10,10
Slovenia,24.0,2.5,2.5,300.0,Not available,0.9,,,,,1.5,1.5
Germany,25.0,2.5,,80.0,,0.5,,,,,10,0.5
Germany,19.0,2.5,2.7,130.0,,,,,,,,
Switzerland,31.0,2.5,55,600.0,,,On,,No,,6,2
Hungary,17.0,2.5,16,2000.0,Available,,,On site,No,,16,0.1
Belgium,30.0,2.5,,,,5,,,No,,7,5
Germany,17.0,2.5,3,100.0,Not available,,,,,,10,0.5
Bulgaria,21.0,2.5,,20.0,,On,,,,,18,20
Austria,27.0,2.5,6,45.0,Not available,,On,,Yes,425.0,3,0.5
Germany,20.0,2.5,,,,,On,,,,,
Switzerland,33.0,2.5,3,200.0,Not available,,8,0.5 km,Yes,480.0,7,0.8
Italy,22.0,2.5,,,,,,,Yes,,,
France,20.0,2.5,3,70.0,,,0.5,25 km,Yes,1050.0,25,0.5
Switzerland,35.0,2.5,,260.0,,,On,,,,12,5
Germany,20.0,2.5,30,100.0,,,,,Yes,,3,0.5
Austria,24.0,2.5,0.6,50.0,Not available,,,0.5 km,Yes,,1,0.4
France,18.0,2.5,,,Not available,,,,No,,,
France,20.0,2.5,,39.0,Not available,50,15,On site,Yes,250.0,40,0.5
Netherlands,26.0,2.5,,,,,,1 km,No,,10,1
Portugal,14.0,2.5,9,1000.0,Not available,2,,2 km,No,,20,2
Sweden,25.0,2.5,,500.0,Not available,0.4,,7 km,No,,7,7
Austria,38.0,2.5,4.2,155.0,Not available,,0.1,,No,,15,0.2
Spain,18.0,2.5,,150.0,,On,,,No,,20,2
Switzerland,39.0,2.5,,70.0,,,On,,,,12.5,15
Great Britain,24.0,2.5,,,,On,,On site,No,,,16
Bosnia-Herzegovina,15.0,2.5,,,,,On,,,,,
Spain,19.0,2.5,2.2,432.0,Not available,On,,On site,Yes,,36,0.8
Czech Republic,16.0,2.5,,130.0,,,,On site,No,,12,
Italy,33.0,2.5,4,333.0,,On,1,3 km,No,,3,0.1
Italy,31.0,2.5,10,76.0,,6,,,Yes,,2,0.1
Italy,24.0,2.5,,,,,On,,Yes,,,On
Italy,41.0,2.5,100,150.0,,0.25,0.1,,No,,15,On
Italy,25.0,2.5,3.8,217.0,Not available,,3,On site,Yes,978.0,0.1,0.5
Denmark,24.0,2.5,1.6,81.0,,60,12,1 km,,,0.5,0.5
Denmark,18.0,2.5,2.6,70.0,,0.3,,,No,,8,1
Great Britain,40.0,2.5,10,200.0,,1,,1 km,No,,1,2
Great Britain,40.0,2.5,15,200.0,,15,,2 km,No,,2,0.5
France,19.0,2.5,5.5,130.0,,,,On site,No,,,
France,18.0,2.5,2,80.0,Available,,1,On site,No,,0.5,0.5
France,16.0,2.5,2.5,75.0,Not available,,5,On site,Yes,,13,
France,21.0,2.5,4,,Available,3.5,,,,,2.5,0.2
France,18.0,2.5,2,120.0,Not available,0.9,,On site,No,,2,0.4
France,15.0,2.5,,,,,On,,No,,,
France,22.0,2.5,1.1,40.0,Available,,8,3 km,Yes,360.0,2,0.2
France,30.0,2.5,27,84.0,Not available,,2,20 km,,,6,15
France,28.0,2.5,,70.0,,On,,,No,,6,3
France,10.0,2.5,4,75.0,,,,,No,,,
France,22.0,2.5,1.6,17.0,,6,,,,30.0,6,6
France,13.0,2.5,,28.0,Not available,,,,,,,
France,17.0,2.5,,25.0,,,,,,,6,1.8
Netherlands,23.0,2.5,5.5,75.0,,1.7,2,,No,,6,3
Netherlands,32.0,2.5,8,225.0,,,7,8 km,,,10,1
Netherlands,21.0,2.5,36,130.0,Not available,,,,No,,5,1.5
Netherlands,25.0,2.5,4,,,,,,,,,
Sweden,17.0,2.5,5,48.0,,,,On site,,,15,On
Sweden,20.0,2.5,4,102.0,,,,On site,Yes,152.0,80,0.1
Sweden,27.0,2.5,,100.0,,,,,,,,
Sweden,28.0,2.5,,306.0,,On,,,No,,50,10
Switzerland,27.0,2.5,,30.0,Not available,,,On site,No,,12,0.5
Switzerland,30.0,2.5,,,,,On,,,,,
Ireland,23.0,2.5,9,130.0,,On,,5 km,No,,5,5
Belgium,18.0,2.5,5,129.0,Not available,,,On site,No,350.0,9,0.5
Belgium,20.0,2.5,,,,,,,No,,,
Belgium,16.0,2.5,3,145.0,,,,On site,,,8,0.5
Belgium,11.0,2.5,5,221.0,,,,On site,No,,10,0.3
Germany,15.0,2.5,10,450.0,Available,,7,5 km,No,160.0,8,0.2
Germany,25.0,2.5,1.5,110.0,Not available,,,,,,,
Greece,20.0,2.5,,107.0,,0.6,,,No,,8,On
